targetName,targetDomain,targetDefinition,conceptId,conceptName,vocabularyId,domainId,conceptClassId,status,goldStandard,notes
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4121619,Small vessel pulmonary hypertension,SNOMED,Condition,Disorder,DESCENDANT,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4235804,Pulmonary hypertension secondary to raised pulmonary vascular resistance,SNOMED,Condition,Disorder,DESCENDANT,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4322024,Pulmonary hypertension,SNOMED,Condition,Disorder,SEED,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",44782560,Idiopathic pulmonary arterial hypertension,SNOMED,Condition,Disorder,SEED,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",44783621,Associated pulmonary arterial hypertension,SNOMED,Condition,Disorder,DESCENDANT,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",44783625,Pulmonary arterial hypertension associated with schistosomiasis,SNOMED,Condition,Disorder,DESCENDANT,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",604306,Pulmonary hypertension due to pulmonary veno-occlusive disease,SNOMED,Condition,Disorder,DESCENDANT,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",1340451,Exacerbation of pulmonary hypertension,OMOP Extension,Condition,Disorder,DESCENDANT,TRUE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",312927,Acute cor pulmonale,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",37016922,Pulmonary embolism on long-term anticoagulation therapy,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4027868,Atrophic fibrosis of lung,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",40487572,Supravalvar pulmonary trunk stenosis,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",40488027,Multiple stenoses of left pulmonary artery,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4129841,Fat embolism - obstetric,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4162306,Malignant hypertension complicating AND/OR reason for care during pregnancy,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4197819,Fibrosis of lung,SNOMED,Condition,Disorder,SEED,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4209871,Massive fibrosis of lung,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",4230447,Massive silicotic fibrosis of lung,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",440417,Pulmonary embolism,SNOMED,Condition,Disorder,SEED,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",45763750,Idiopathic pulmonary fibrosis,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",45766471,Pulmonary oil microembolism,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
Pulmonary hypertension,CONDITION,"Pulmonary hypertension is a hemodynamic and pathobiological condition characterized by a sustained elevation of mean pulmonary artery pressure (mPAP) greater than 20 mm Hg at rest, confirmed by right-sided heart catheterization. It encompasses a heterogeneous spectrum of chronic disorders grouped by the World Symposium on Pulmonary Hypertension into five clinical classes: (1) pulmonary arterial hypertension of idiopathic, heritable, drug-induced, or connective-tissueâ€“related origin; (2) pulmonary hypertension secondary to left heart disease; (3) pulmonary hypertension due to chronic lung diseases or hypoxia; (4) chronic thromboembolic or other pulmonary artery obstructions; and (5) pulmonary hypertension with unclear or multifactorial mechanisms, such as sarcoidosis or hematologic disorders. The definition includes both pre-capillary forms (pulmonary vascular resistance â‰¥3 Wood units with normal pulmonary capillary wedge pressure) and post-capillary forms (elevated wedge pressures), provided they meet the mPAP threshold and are not solely transient, exercise-induced, or attributable to acute events like massive pulmonary embolism or acute respiratory distress syndrome. Excluded are isolated acute elevations of pulmonary pressure without chronic vascular remodeling, isolated pulmonary venous hypertension confined to acute left heart failure episodes, and secondary consequences such as right ventricular dysfunction that occur downstream of established pulmonary hypertension.",45772930,Congenital stenosis of left pulmonary artery,SNOMED,Condition,Disorder,DESCENDANT,FALSE,NA
